MAINID,Address,AltName,CitesPerCost,Cost,CostText,Country,Exclusive,FullTextURL,ISSN,JournalEmail,JournalURL,Name,Phone,SubmissionEmail,SubmissionNote,SubmissionURL,Type,eISSN,eType
201,"<p>Boston College Law School<br />Attn: Boston College Environmental Affairs Law Review<br />885 Centre Street<br />Newton, MA 02459</p>",,-1.0,35.0,,US,false,,0190-7034,,https://lawdigitalcommons.bc.edu/ealr/,Boston College Environmental Affairs Law Review,,,<p>Accepts e-mail submissions.</p>,,S,,E
202,"<p>Editor-in-Chief<br />Brooklyn Journal of International Law<br />Brooklyn Law School<br />250 Joralemon Street<br />Brooklyn, NY 11201</p>",,0.21,25.0,,US,false,,0740-4824,bjil@brooklaw.edu,https://brooklynworks.brooklaw.edu/bjil/,Brooklyn Journal of International Law,,bjil@brooklaw.edu,"<p>Accepts e-mail submissions. The Journal does not publish articles by authors who are presently enrolled in law school, except for those who are studying for an advanced degree in law or writing a paper in conjunction with a Professor of Law.</p>",,S,,E
204,"<p>Editor-in-Chief<br />Cardozo Arts &amp; Entertainment Law Journal<br />55 Fifth Avenue<br />New York, NY 10003</p>",,0.39,45.0,,US,false,http://www.cardozo.yu.edu/MemberContentDisplay.aspx?ccmd=ContentDisplay&ucmd=UserDisplay&userid=10426,0736-7694,info@cardozoaelj.com,https://cardozoaelj.com/,Cardozo Arts & Entertainment Law Journal,,submissions@cardozoaelj.com,<p>Accepts e-mail submissions.</p>,https://cardozoaelj.com/submissions/,S,,E
205,"<p>Lead Articles Editor<br />Re: Manuscript Submission <br />Colorado Journal of International Environmental Law and Policy<br />University of Colorado Law School<br />Campus Box 401<br />Boulder, CO 80309-0401</p>","xColorado Natural Resources, Energy, & Environmental Law Review (2013-2021); International Environmental Law & Policy (1990-2013)",-1.0,45.0,,US,false,,1050-0391,,https://www.colorado.edu/law/colorado-environmental-law-journal,Colorado Environmental Law Journal,,elr.articles@colorado.edu,"<p>Prefers electrnoic submission via<a href=""http://law.bepress.com/expresso/"">ExpressO</a> or e-mail. Also accepts hard copy submissions by mail.</p>",https://www.colorado.edu/law/colorado-natural-resources-energy-environmental-law-review#quicktabs-cnreelr=3,S,,E
206,"<p>Submissions Editor<br />Columbia Business Law Review<br />435 West 116th Street<br />New York, New York 10027</p>",,0.66,55.0,,US,false,,0898-0721,mab2427@columbia.edu,https://journals.library.columbia.edu/index.php/cblr/,Columbia Business Law Review,(646) 789-5287,,<p>Accepts e-mail submissions.</p>,https://journals.library.columbia.edu/index.php/CBLR/about/submissions,S,,E
207,"<p>Submissions Editor<br />Columbia Journal of Gender and Law<br />435 West 116th Street<br />New York, NY 10027</p>",,0.2,65.0,,US,false,,1062-6220,jrngen@law.columbia.edu,https://journals.library.columbia.edu/index.php/cjgl,Columbia Journal of Gender and Law,,columbia.jgl.submissions@gmail.com,<p>Accepts e-mail submissions.</p>,https://journals.library.columbia.edu/index.php/cjgl/about/submissions,S,,E
208,"<p>Editor-in-Chief<br />Columbia Human Rights Law Review<br />Columbia University School of Law<br />435 West 116th Street<br />New York, NY 10027</p>",,0.51,60.0,,US,false,,0090-7944,jrnhum@law.columbia.edu,http://hrlr.law.columbia.edu/hrlr/,Columbia Human Rights Law Review,,columbia.HRLROnline.submissions@gmail.com,<p>Accepts e-mail submissions.</p>,http://hrlr.law.columbia.edu/submissions/,S,,E
209,"<p>Columbia Journal of Environmental Law<br />435 W. 116th St.<br />Mail Code 3513<br />New York, New York 10027</p>",,0.08,35.0,,US,false,,0098-4582,jrnenv@law.columbia.edu,https://journals.library.columbia.edu/index.php/cjel,Columbia Journal of Environmental Law,(518) 504-0256,jrnenv@law.columbia.edu,<p>The journal only accepts electronic submissions.</p>,https://journals.library.columbia.edu/index.php/cjel/about/submissions,S,,E
210,"<p>Journal of Law and Social Problems<br />Columbia University<br />435 W. 116th Street<br />New York, NY 10025</p>",,0.22,40.0,,US,false,,0010-1923,JLSP@law.columbia.edu,http://jlsp.law.columbia.edu/,Columbia Journal of Law and Social Problems,(212) 854-1603,,<p>The journal only publishes articles written by its own staff members. It does not accept outside submissions.</p>,,S,,
211,"<p>Editor-in-Chief<br />Columbia Journal of Transnational Law<br />Columbia Law School<br />435 West 116th Street<br />New York, NY 10027</p>",,0.33,45.0,,US,false,,0010-1931,jtl-articles@law.columbia.edu,https://www.jtl.columbia.edu/,Columbia Journal of Transnational Law,212-854-1604; Fax: 212-854-5994,jtl-articles@law.columbia.edu,<p>Requires electronic submissions via ExpressO.</p>,https://www.jtl.columbia.edu/submissions,S,,E
212,"<p>Articles Editor<br />Cumberland Law Review<br />Cumberland School of Law<br />Samford University<br />800 Lake Shore Drive<br />Birmingham, AL 35229</p>",,-1.0,24.0,,US,false,,0360-8298,lawrev@samford.edu,https://cumberlandlawreview.com/,Cumberland Law Review,(205) 726-2757,lawrev@samford.edu,<p>Accepts e-mail submissions.</p>,http://cumberland.samford.edu/lawreview/submissions,G,1557-5292,E
213,"<p>Submissions Editor<br />Columbia Journal of Law &amp; the Arts<br />Columbia Law School<br />435 West 116th Street<br />New York, NY 10027</p>",Columbia-VLA Journal of Law & the Arts ( - v24(2001)),0.53,45.0,,US,false,,1544-4848,editor@lawandarts.org,https://lawandarts.org/,Columbia Journal of Law & the Arts,(212) 854-1607,editor@lawandarts.org,<p>Accepts electronic submissions via e-mail and hard copy submissions via mail.</p>,https://journals.library.columbia.edu/index.php/lawandarts/about/submissions,S,,E
214,"<p>Executive Articles Editor, COMM/ENT<br />University of California, Hastings College of the Law<br />200 McAllister Street<br />San Francisco, California 94102-4978</p>",Hastings Communications and Entertainment Law Journal (Comm/Ent) (1976-2023),-1.0,40.0,,US,false,,1061-6578,comment@uchastings.edu,https://repository.uclawsf.edu/hastings_comm_ent_law_journal/,UC Law  SF Communications and Entertainment Journal,(415) 581-8970; Fax: (415) 581-8993,comment@uchastings.edu,<p>E-mail submissions are encouraged. We also encourage submissions from practitioners.</p>,http://www.uchastings.edu/comment/index.html,S,,E
215,"<p>Comparative Labor Law &amp; Policy Journal<br />University of Illinois College of Law<br />119 Law Building<br />504 E. Pennsylvania Ave.<br />Champaign, IL 61820</p>",Comparative Labor Law Journal (-v18 (1997)),0.13,30.0,,US,true,,1095-6654,law-cllpj@illinois.edu,https://digitalcommons.osgoode.yorku.ca/cllpj/,Comparative Labor Law & Policy Journal,217-333-9852; Fax: 217-244-1478,law-cllpj@illinois.edu,<p>Requires electronic submissions via e-mail.</p>,https://cllpj.law.illinois.edu/submission-advice,S,,E
216,"<p>Editor-in-Chief<br />Connecticut Journal of International Law<br />University of Connecticut School of Law<br />65 Elizabeth Street<br />Hartford, CT 06105-2290</p>",,-1.0,20.0,,US,false,,0897-1218,cjil@uconn.edu,https://cjil.law.uconn.edu/,Connecticut Journal of International Law,,cjil.articles@gmail.com,<p>Accepts electronic submissions via e-mail.</p>,https://cjil.law.uconn.edu/submissions/,S,,E
217,"<p>Editor-in-Chief<br />Constitutional Commentary<br />University of Minnesota Law School<br />229 19th Avenue South<br />Minneapolis, MN 55455</p>",,0.61,22.0,,US,false,,0742-7115,concomm@umn.edu,https://constitutionalcommentary.lib.umn.edu,Constitutional Commentary,,concomm@umn.edu,<p>Accepts e-mail submissions. A faculty-edited journal. Does not accept student written articles.</p>,https://constitutionalcommentary.lib.umn.edu/submissions/,S,,E
218,"<p>Lead Articles Editor<br />Cornell International Law Journal<br />Cornell Law School<br />Ithaca, NY 14853</p>",,0.45,25.0,,US,false,https://scholarship.law.cornell.edu/cilj/,0010-8812,cilj@cornell.edu,https://cornellilj.org/,Cornell International Law Journal,,,"<p>Requires submission via <a href=""http://law.bepress.com/expresso/"">ExpressO</a>.</p>",https://cornellilj.org/submissions/,S,,
219,"<p>Senior Acquisitions Editor<br />Cornell Journal of Law and Public Policy<br />Cornell Law School<br />Myron Taylor Hall<br />Ithaca, NY 14853</p>",,0.44,27.0,,US,false,,1069-0565,editorinchief@jlpp.org,https://community.lawschool.cornell.edu/jlpp/,Cornell Journal of Law and Public Policy,607-255-9666,editorinchief@jlpp.org,"<p>Please submit electronically through <a href=""http://law.bepress.com/expresso/"">ExpressO</a> or via e-mail. Please include CV and mailing address with submission.</p>",https://community.lawschool.cornell.edu/jlpp/jlpp-submissions/,S,,E
220,"<p>Professor Craig Hemmens<br />Department of Criminal Justice and Criminology<br />Washington State University<br />Pullman, Washington 99164-4872</p>",,-1.0,116.0,,US,false,,0011-1317,Criminal.Law.Bulletin@gmail.com,https://clb.scholasticahq.com/,Criminal Law Bulletin,(507) 389-5601; Fax: (507) 389-5615,,"<p>Prefers e-mail submissions, also prefers that submissions be in Word format. A peer edited journal.</p>",https://clb.scholasticahq.com/for-authors,S,,E
221,"<p>Thomas O. Matthews<br />Editor, Current Municipal Problems<br />A West/Thomson Publication<br />5100 1st Street North<br />Arlington VA 22203</p>",,-1.0,534.0,,US,false,,0011-3727,,https://store.legal.thomsonreuters.com/law-products/Law-Reviews-and-Journals/Current-Municipal-Problems/p/100028109,Current Municipal Problems,703.225.8742; Fax: 703.248.1157,,"<p>The journal reprints articles from municipal, legal, and business periodicals on municipal problems. A peer edited journal.</p>",,S,,
222,"<p>Delaware Journal of Corporate Law<br />The Widener University School of Law<br />4601 Concord Pike<br />PO Box 7286<br />Wilmington, Delaware 19803</p>",,0.14,50.0,,US,false,https://delawarelaw.widener.edu/current-students/student-life-jd/student-organizations/delaware-journal-of-corporate-law/,0364-9490,djcl@widener.edu,http://djcl.org/,Delaware Journal of Corporate Law,302-477-2014; Fax: 302-477-2042,djcl@widener.edu,<p>Accepts e-mail submissions.</p>,https://www.djcl.org/home-2-4,S,,E
223,"<p>Denver Journal of International Law and Policy<br />University of Denver College of Law<br />2255 E. Evans Avenue, Suite 449<br />Denver, Colorado 80208<br />USA</p>",,-1.0,40.0,,US,false,https://www.law.du.edu/d7/djilp,0196-2035,ilj@law.du.edu,http://djilp.org/,Denver Journal of International Law and Policy,(303) 871-6166,ilj@law.du.edu,<p>Accepts electronic submissions via ExpressO.</p>,http://djilp.org/online-forum-submissions/,S,,
224,"<p>Articles Editor<br />Duke Journal of Comparative &amp; International Law<br />Duke University School of Law<br />Box 90364<br />Durham, NC 27708-0364</p>",,0.05,38.0,,US,false,,1053-6736,DJCIL@law.duke.edu,https://djcil.law.duke.edu/,Duke Journal of Comparative & International Law,(919) 613-7102; Fax: (919) 681-8460,DJCIL@law.duke.edu,<p>Electronic submissions are preferred; paper copy submissions are also accepted. DJCIL encourages submissions of comments and articles from academics and practicioners. The Journal does not accept student notes.</p>,http://djcil.law.duke.edu/submissions/,S,,E
225,"<p>Editor-in-Chief<br />Duke Journal of Gender &amp; Policy<br />Duke University School of Law<br />Box 90364<br />Durham, NC 27708</p>",,-1.0,22.0,,US,false,,1090-1043,DJG@law.duke.edu,https://djglp.law.duke.edu/,Duke Journal of Gender Law & Policy,(919) 613-7223,DJG@law.duke.edu,<p>Accepts e-mail submissions.</p>,http://www.law.duke.edu/journals/djglp/submit.html,S,,E
226,"<p>The Elder Law Journal<br />245 Law Building<br />504 E. Pennsylvania Avenue<br />Champaign, Illinois 61820</p>",,0.25,25.0,,US,false,,1070-1478,law-elderlaw@illinois.edu,https://theelderlawjournal.com/,Elder Law Journal,,law-elderlaw@illinois.edu,<p>Accepts e-mail submissions.</p>,https://theelderlawjournal.com/forauthors/,S,,E
227,"<p>Executive Articles Editor<br />Emory International Law Review<br />Emory University School of Law<br />1301 Clifton Road<br />Gambrell Hall<br />Atlanta, Georgia 30322</p>",,0.35,28.0,,US,false,,1052-2850,eilr@emory.edu,https://scholarlycommons.law.emory.edu/eilr/,Emory International Law Review,,eilr@emory.edu,"<p>Submissions may be made in paper, via SSRN, or by upload to the journal's submissions page.</p>",https://scholarlycommons.law.emory.edu/eilr/policies.html#submissions,S,,
228,"<p>Steven A. Meyerowitz<br />Editor, Employee Relations Law Journal<br />Meyerowitz Communications Inc.<br />10 Crinkle Court<br />Northport, N.Y. 11768</p>",,-1.0,439.0,,US,true,,0098-8898,,https://lrus.wolterskluwer.com/store/product/employee-relations-law-journal/,Employee Relations Law Journal,,,<p>E-mail submissions are preferred. Requires exclusive submission. A peer edited journal.</p>,,S,,E
229,"<p>The Energy Law Journal<br />University of Tulsa College of Law<br />3120 East Fourth Place<br />Tulsa, OK 74104</p>",,0.24,35.0,,US,false,,0270-9163,harvey.reiter@stinson.com,https://www.eba-net.org/felj/energy-law-journal/,Energy Law Journal,,harvey.reiter@stinson.com,<p>Accepts e-mail submissions. A refereed journal.</p>,https://www.eba-net.org/felj/energy-law-journal/about-elj/,S,,E
230,"<p>Editor<br />Juvenile and Family Court Journal<br />National Council of Juvenile and Family Court Judges<br />P.O. Box 8970<br />Reno, NV 89507</p>",,-1.0,274.0,,US,true,,0161-7109,,https://onlinelibrary.wiley.com/journal/17556988,Juvenile and Family Court Journal,(775) 784-6012,jruffin@ncjfcj.org,<p>Requires exclusive submission. Paper copy or e-mail submission. A refereed journal. <br />A journal of the National Council of Juvenile and Family Court Judges</p>,http://www.wiley.com/bw/submit.asp?ref=0161-7109,S,1755-6988,E
231,"<p>Federal Communications Law Journal <br />200 H Street NW<br />Washington, DC 20052</p>",,0.12,30.0,,US,false,,0163-7606,fcljarticles@law.gwu.edu,http://www.fclj.org/,Federal Communications Law Journal,(812) 855-5952,fcljarticles@law.gwu.edu,<p>Accepts electronic submissions via email.</p>,http://www.fclj.org/submissions/,S,,E
232,"<p>Michael Levin-Epstein, Editor-in-Chief<br />Food and Drug Law Journal<br />1155 15th Street, NW Suite 800<br />Washington, DC 20005</p>",,0.02,379.0,,US,false,,1064-590X,comments@fdli.org,https://www.fdli.org/resources/food-drug-law-journal/,Food and Drug Law Journal,(202) 222-0897; Fax: (202) 222-0896,mdl@fdli.org,<p>Accepts e-mail submissions. A refereed journal.</p>,http://www.fdli.org/pubs/journal/,S,,E
233,"<p>Senior Articles Editor<br />Fordham International Law Journal<br />Fordham University School of Law<br />140 West 62nd Street<br />New York, NY 10023-7477</p>",,0.26,65.0,,US,false,,0747-9395,ilj@law.fordham.edu,https://www.fordhamilj.org/,Fordham International Law Journal,212.636.6931; Fax: 212.636.6932,iljarticles@law.fordham.edu,"<p>The journal requires that it have first rights to publication. However, authors are free to submit to other journals during the submission period. Accepts e-mail submissions. May also submit articles directly through the <a href=""http://law.fordham.edu/fordham-international-law-journal/5492.htm"">Fordham ILJ</a> web site.</p>",http://law.fordham.edu/fordham-international-law-journal/5492.htm,S,,E
234,"<p>Fordham Urban Law Journal<br />Attn: Senior Articles Editor<br />Fordham University School of Law<br />140 West 62nd Street, Rm 03<br />New York, NY 10023-7477</p>",,0.8,48.0,,US,false,,0199-4646,ulj@law.fordham.edu,https://ir.lawnet.fordham.edu/ulj/,Fordham Urban Law Journal,212-636-6881,,"<p>The Fordham Urban Law Journal invites submission of unsolicited articles and essays. The Journal reviews submissions year-round for each of the five issues published yearly and notify authors of decisions by phone or mail within one month of receipt of a submission. Submissions are acceptable by mail to: Fordham Urban Law Journal 140 W. 62nd Street Room 03 New York, NY 10023, Attn: Senior Articles Editor. Articles may also be submitted through <a href=""http://law.bepress.com/cgi/submit_lawreview.cgi?a=fordhamulj"">ExpressO</a>. The Journal considers articles and essays of any length, but is particularly interested in publishing articles of between 60 and 90 pages (double-spaced, in Times New Roman font) and essays of between 20 and 60 pages. The Journal does not publish book reviews. All footnotes should conform to the The Bluebook: A Uniform System of Citation (18th edition). Additionally, the Journal requires that all authors have held a graduate or professional degree for more than one year at the time of publication. Upon acceptance of an offer to publish, the Journal requires that the manuscript be submitted by e-mail, in Microsoft Word format. If you have any further questions, please contact the Senior Articles Editor.</p>",http://law.fordham.edu/ulj.htm,S,,
235,"<p>Civil Rights Law Journal<br />George Mason University School of Law<br />3301 North Fairfax Drive<br />Arlington, VA 22201-4498</p>",,0.07,60.0,,US,false,,1049-4766,admin@civilrightslawjournal.com,https://crlj.org/,George Mason University Civil Rights Law Journal,(703) 993-8162,EIC@civilrightslawjournal.com,<p>Accepts electronic submissions via email.</p>,https://crlj.org/submissions/,S,,E
